Lintang,Bujur,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,Date
-2.9831,104.7527,1174.93,15.65,6.51,0.13,8.46,34.61,38.69,5.13,2023-12-01
-2.9831,104.7527,1695.63,23.92,11.48,1.14,11.68,47.93,53.75,6.78,2023-12-01
-2.9831,104.7527,2056.12,22.13,24.33,5.36,13.35,58.58,65.33,6.65,2023-12-01
-2.9831,104.7527,2162.93,10.73,38.73,26.11,14.07,67.24,74.69,6.27,2023-12-01
-2.9831,104.7527,1228.33,2.43,24.33,80.11,14.31,38.01,41.85,3.58,2023-12-01
-2.9831,104.7527,1028.06,1.13,17.65,100.14,13.11,31.82,34.79,3.32,2023-12-01
-2.9831,104.7527,934.6,0.75,14.57,104.43,11.92,28.17,31.02,3.2,2023-12-01
-2.9831,104.7527,1094.82,0.96,19.02,90.84,12.28,31.64,35.13,4.37,2023-12-01
-2.9831,104.7527,1535.42,1.61,30.16,80.11,14.9,45.42,50.25,6.21,2023-12-01
-2.9831,104.7527,2029.42,1.98,43.18,70.1,18.6,60.2,66.25,8.74,2023-12-01
-2.9831,104.7527,2483.37,1.79,60.32,51.5,22.89,72.98,80.43,11.15,2023-12-01
-2.9831,104.7527,3044.13,0.58,74.03,21.28,24.32,87.45,96.18,10.39,2023-12-01
-2.9831,104.7527,3204.35,1.56,69.23,5.19,21.46,92.59,102.25,8.49,2023-12-01
-2.9831,104.7527,3017.43,5.2,54.84,0.65,17.17,88.1,98.35,7.22,2023-12-01
-2.9831,104.7527,2723.69,9.28,40.44,0.06,14.31,82.91,93.04,7.47,2023-12-01
-2.9831,104.7527,2403.26,12.96,28.1,0.02,12.87,75.97,85.52,8.36,2023-12-01
-2.9831,104.7527,2136.23,17.43,19.36,0,12.16,67.84,76.69,8.99,2023-12-01
-2.9831,104.7527,1949.31,21.46,14.74,0,11.56,59.76,67.33,8.23,2023-12-01
-2.9831,104.7527,1735.69,23.02,12.68,0,11.56,53.5,59.78,8.49,2023-12-01
-2.9831,104.7527,1441.96,21.23,10.62,0,10.85,45.26,50.39,8.36,2023-12-01
-2.9831,104.7527,1148.22,17.43,8.4,0,8.11,35.62,39.52,5.57,2023-12-01
-2.9831,104.7527,921.25,13.52,7.8,0,6.5,28.25,31.04,3.51,2023-12-01
-2.9831,104.7527,801.09,10.84,8.31,0.01,5.84,23.98,25.99,2.47,2023-12-01
-2.9831,104.7527,754.36,9.5,8.48,0.01,5.66,22.24,24.09,2.34,2023-12-01
-2.9831,104.7527,834.47,9.83,9.25,0.23,6.5,23.52,25.82,3.23,2023-12-02
-2.9831,104.7527,907.9,7.82,14.91,3.89,8.46,22.95,25.4,3.51,2023-12-02
-2.9831,104.7527,1028.06,4.92,21.08,22.53,10.49,25.74,28.8,4.43,2023-12-02
-2.9831,104.7527,1068.12,2.26,19.88,71.53,11.8,28.25,31.54,5.13,2023-12-02
-2.9831,104.7527,700.95,0.7,7.45,91.55,6.68,16.66,18.26,2.82,2023-12-02
-2.9831,104.7527,620.84,0.45,4.63,98.71,5.01,13.59,14.73,2.12,2023-12-02
-2.9831,104.7527,587.46,0.39,3.64,100.14,4.11,11.98,13.07,1.74,2023-12-02
-2.9831,104.7527,587.46,0.41,4.11,98.71,4.29,12.09,13.24,1.76,2023-12-02
-2.9831,104.7527,607.49,0.39,6.08,92.98,5.42,13.36,14.65,2.03,2023-12-02
-2.9831,104.7527,607.49,0.2,8.05,75.1,5.78,12.19,13.51,1.93,2023-12-02
-2.9831,104.7527,814.44,0.04,16.45,42.56,6.97,14.89,16.95,2.66,2023-12-02
-2.9831,104.7527,1241.68,0.65,29.47,13.05,9.18,24,27.75,4.02,2023-12-02
-2.9831,104.7527,1615.52,4.75,31.87,1.65,10.61,36.85,42.58,5.76,2023-12-02
-2.9831,104.7527,1642.23,7.82,25.7,0.35,10.25,43.4,50.7,6.59,2023-12-02
-2.9831,104.7527,1468.66,6.65,22.62,0.38,9.54,43.01,49.55,5.76,2023-12-02
-2.9831,104.7527,1361.85,4.97,23.99,0.51,10.01,41.69,46.48,4.88,2023-12-02
-2.9831,104.7527,1321.79,4.3,27.42,0.51,10.85,39.51,42.84,3.93,2023-12-02
-2.9831,104.7527,1268.39,3.74,28.45,0.59,10.49,36.09,38.58,2.75,2023-12-02
-2.9831,104.7527,1148.22,1.87,28.45,1.7,9.89,31.74,33.68,2.09,2023-12-02
-2.9831,104.7527,1054.76,0.59,26.39,3.84,8.7,30.16,31.88,1.82,2023-12-02
-2.9831,104.7527,1014.71,0.59,21.59,3.67,6.79,30.72,32.44,1.76,2023-12-02
-2.9831,104.7527,921.25,0.63,16.96,3.49,5.72,29.19,30.79,1.71,2023-12-02
-2.9831,104.7527,827.79,0.78,14.22,3.04,5.72,27.55,29.12,1.76,2023-12-02
-2.9831,104.7527,767.71,1.01,12.85,2.82,6.08,25.85,27.55,1.98,2023-12-02
-2.9831,104.7527,814.44,2.15,12.68,3.04,7.03,26.09,28.34,2.88,2023-12-03
-2.9831,104.7527,907.9,3.55,16.28,4.78,9.18,25.16,27.7,3.36,2023-12-03
-2.9831,104.7527,1001.36,3.91,22.62,4.34,11.92,24.63,27.32,4.02,2023-12-03
-2.9831,104.7527,1014.71,3.8,27.76,3.84,13.95,23.85,26.74,4.75,2023-12-03
-2.9831,104.7527,1255.04,6.93,30.16,4.07,15.5,30.33,34.42,8.11,2023-12-03
-2.9831,104.7527,1695.63,11.51,39.41,3.93,21.22,43.84,49.75,15.33,2023-12-03
-2.9831,104.7527,2002.72,13.3,51.41,4.2,25.51,52.82,59.96,20.01,2023-12-03
-2.9831,104.7527,2216.34,12.74,60.32,6.71,27.42,57.01,64.52,22.55,2023-12-03
-2.9831,104.7527,2216.34,9.5,65.8,12.16,27.89,58.81,65.98,21.53,2023-12-03
-2.9831,104.7527,1789.09,5.25,57.58,19.13,23.13,48.66,54.22,13.55,2023-12-03
-2.9831,104.7527,1094.82,2.21,37.7,18.24,14.54,28.61,31.99,3.93,2023-12-03
-2.9831,104.7527,1081.47,1.7,33.59,5.81,11.56,26.49,29.93,3.07,2023-12-03
-2.9831,104.7527,1094.82,4.41,26.73,0.61,10.13,27.22,30.81,3.55,2023-12-03
-2.9831,104.7527,1014.71,6.98,18.16,0.12,8.58,27.13,30.93,3.96,2023-12-03
-2.9831,104.7527,1014.71,9.5,13.19,0.02,8.11,29.54,33.55,4.37,2023-12-03
-2.9831,104.7527,1134.87,12.96,11.65,0,8.82,36.07,40.13,5.13,2023-12-03
-2.9831,104.7527,1281.74,16.32,12.51,0,9.54,42.81,46.43,5.07,2023-12-03
-2.9831,104.7527,1255.04,17.88,13.19,0,9.18,41.76,44.36,3.51,2023-12-03
-2.9831,104.7527,1174.93,19.22,12.68,0,9.3,39.77,41.85,3.01,2023-12-03
-2.9831,104.7527,1174.93,21.46,13.02,0,9.66,41.57,43.42,2.79,2023-12-03
-2.9831,104.7527,1241.68,23.47,15.08,0,9.66,45.33,46.93,2.44,2023-12-03
-2.9831,104.7527,1214.98,23.25,18.16,0,9.89,45.38,46.73,2.18,2023-12-03
-2.9831,104.7527,961.3,18.33,22.96,0,10.97,35.07,36.08,1.9,2023-12-03
-2.9831,104.7527,961.3,19.22,20.56,0,10.49,34.35,35.68,2.28,2023-12-03
-2.9831,104.7527,1188.28,24.81,17.82,0.03,12.28,40.52,43.04,4.24,2023-12-04
-2.9831,104.7527,1535.42,32.63,17.48,1.39,15.97,49.41,53.67,5.89,2023-12-04
-2.9831,104.7527,1548.77,26.15,21.42,5.05,15.97,49.2,55.28,5.57,2023-12-04
-2.9831,104.7527,1188.28,10.06,23.65,21.99,12.99,39.8,47.4,5.19,2023-12-04
-2.9831,104.7527,700.95,1.3,13.02,47.21,7.39,18.42,22.46,2.82,2023-12-04
-2.9831,104.7527,627.52,0.47,9.77,47.92,5.72,11.95,14.38,2.22,2023-12-04
-2.9831,104.7527,600.81,0.34,8.4,47.21,5.01,9.36,10.96,1.87,2023-12-04
-2.9831,104.7527,614.17,0.31,8.57,47.92,4.89,8.93,10.09,1.79,2023-12-04
-2.9831,104.7527,620.84,0.27,9.6,47.21,5.54,9.87,10.92,1.73,2023-12-04
-2.9831,104.7527,620.84,0.19,10.11,44.35,5.72,10.54,11.57,1.57,2023-12-04
-2.9831,104.7527,934.6,0.47,20.56,24.68,7.63,17.96,20.06,2.66,2023-12-04
-2.9831,104.7527,1628.88,6.43,31.53,2.64,10.97,34.98,39.59,4.94,2023-12-04
-2.9831,104.7527,2216.34,17.66,28.79,0.05,13.47,57.98,65.09,8.61,2023-12-04
-2.9831,104.7527,2376.56,21.9,23.99,0.01,14.31,74.79,84.35,11.78,2023-12-04
-2.9831,104.7527,2243.04,21.46,19.36,0.01,13.71,81.79,93.1,12.79,2023-12-04
-2.9831,104.7527,2109.53,21.01,16.28,0.01,13.35,85.37,98.07,13.55,2023-12-04
-2.9831,104.7527,1949.31,20.12,14.74,0.01,11.8,82.92,94.81,10.89,2023-12-04
-2.9831,104.7527,1562.12,14.75,14.39,0.03,8.23,66.35,75.57,5.19,2023-12-04
-2.9831,104.7527,1134.87,6.43,15.08,0.42,6.08,50.18,56.78,2.94,2023-12-04
-2.9831,104.7527,934.6,1.47,15.25,2.39,5.01,43.89,48.74,2.28,2023-12-04
-2.9831,104.7527,881.2,0.78,13.54,3.67,4.65,43.09,46.9,2.25,2023-12-04
-2.9831,104.7527,841.14,0.74,12.34,3.89,4.71,42.24,45.32,2.31,2023-12-04
-2.9831,104.7527,807.76,0.88,12.17,3.62,5.25,41.19,43.99,2.34,2023-12-04
-2.9831,104.7527,807.76,1.19,13.19,3.26,6.14,40.42,43.42,2.5,2023-12-04
-2.9831,104.7527,934.6,2.68,16.28,4.11,8.23,42.27,46.09,3.64,2023-12-05
-2.9831,104.7527,961.3,2.35,21.42,6.88,10.01,38.19,42.24,3.74,2023-12-05
-2.9831,104.7527,961.3,2.4,22.62,7.15,10.37,35.27,39.89,3.99,2023-12-05
-2.9831,104.7527,854.49,1.87,20.56,12.16,10.37,31.44,36.29,4.05,2023-12-05
-2.9831,104.7527,574.11,0.12,11.14,52.93,6.08,19.54,21.56,2.12,2023-12-05
-2.9831,104.7527,520.71,0.06,8.83,55.79,5.36,15.26,16.65,1.77,2023-12-05
-2.9831,104.7527,507.35,0.08,8.14,53.64,5.19,13.74,14.93,1.66,2023-12-05
-2.9831,104.7527,620.84,0.16,14.57,43.63,8.58,16.67,18.19,2.85,2023-12-05
-2.9831,104.7527,787.73,0.31,23.31,30.04,12.76,22.35,24.49,3.77,2023-12-05
-2.9831,104.7527,907.9,0.42,29.13,19.13,14.66,26.38,28.83,3.51,2023-12-05
-2.9831,104.7527,1161.58,2.85,32.56,8.23,13.95,31.57,34.72,3.42,2023-12-05
-2.9831,104.7527,1628.88,11.73,31.87,0.85,14.07,42.69,47.38,4.81,2023-12-05
-2.9831,104.7527,2082.82,22.58,26.73,0,15.14,59.41,66.02,7.98,2023-12-05
-2.9831,104.7527,2029.42,23.92,20.73,0,13.95,66.39,74.45,9.25,2023-12-05
-2.9831,104.7527,1682.28,18.55,16.45,0.01,11.21,60.42,67.84,7.22,2023-12-05
-2.9831,104.7527,1348.5,12.85,15.08,0.04,9.66,51.79,57.34,5.32,2023-12-05
-2.9831,104.7527,1134.87,9.5,15.94,0.06,9.54,44.88,48.68,4.02,2023-12-05
-2.9831,104.7527,1041.41,8.83,16.96,0.05,9.66,41.34,44.04,2.82,2023-12-05
-2.9831,104.7527,974.66,6.76,18.68,0.15,8.82,39.93,41.93,2.25,2023-12-05
-2.9831,104.7527,921.25,2.96,18.68,1.02,6.85,38.18,40.06,2.03,2023-12-05
-2.9831,104.7527,807.76,0.87,14.91,3.49,5.42,32.75,34.74,1.96,2023-12-05
-2.9831,104.7527,707.63,0.45,11.48,5.41,5.01,28.14,30.1,1.99,2023-12-05
-2.9831,104.7527,667.57,0.55,10.45,5.01,5.3,26.22,28.21,2.06,2023-12-05
-2.9831,104.7527,667.57,1.16,10.45,3.04,6.02,25.83,27.99,2.25,2023-12-05
-2.9831,104.7527,781.06,4.14,10.54,1.3,7.63,28.44,31.26,3.26,2023-12-06
-2.9831,104.7527,961.3,6.15,14.91,1.33,9.66,30.76,33.77,3.77,2023-12-06
-2.9831,104.7527,1108.17,5.25,21.42,1.25,11.68,30.43,33.29,4.24,2023-12-06
-2.9831,104.7527,1068.12,3.24,25.36,1.65,12.99,26.76,29.59,4.62,2023-12-06
-2.9831,104.7527,720.98,0.07,14.05,23.96,6.85,11.37,12.7,2.25,2023-12-06
-2.9831,104.7527,660.9,0.12,12.17,27.18,6.85,8.46,9.51,2.06,2023-12-06
-2.9831,104.7527,687.6,0.5,14.39,27.54,8.58,9.17,10.25,2.34,2023-12-06
-2.9831,104.7527,881.2,0.61,22.62,19.31,12.87,14.29,15.98,3.58,2023-12-06
-2.9831,104.7527,1148.22,2.04,29.13,7.06,16.93,21.29,23.79,3.83,2023-12-06
-2.9831,104.7527,1295.09,5.59,27.42,2.32,17.17,24.09,27.06,3.23,2023-12-06
-2.9831,104.7527,1348.5,10.06,23.31,0.65,15.5,24.05,27.16,3.23,2023-12-06
-2.9831,104.7527,1575.47,17.43,20.73,0.06,15.5,28.27,31.65,3.99,2023-12-06
-2.9831,104.7527,1789.09,22.8,18.16,0,15.02,36.05,40.07,5.32,2023-12-06
-2.9831,104.7527,1949.31,25.26,17.14,0,14.19,47.04,52.22,6.71,2023-12-06
-2.9831,104.7527,2056.12,26.15,16.28,0,13.11,58.27,64.62,7.16,2023-12-06
-2.9831,104.7527,1976.01,23.02,15.08,0,11.32,63.01,69.82,6.84,2023-12-06
-2.9831,104.7527,1789.09,19.22,13.37,0,9.54,59.14,65.54,5.89,2023-12-06
-2.9831,104.7527,1548.77,16.32,11.48,0,7.87,49.38,54.62,4.24,2023-12-06
-2.9831,104.7527,1321.79,13.52,10.02,0,6.85,41.13,45.32,3.58,2023-12-06
-2.9831,104.7527,1121.52,11.18,8.48,0.01,6.14,35.16,38.8,3.64,2023-12-06
-2.9831,104.7527,988.01,9.83,6.94,0.01,5.84,31.37,34.75,3.96,2023-12-06
-2.9831,104.7527,907.9,9.72,6,0.01,6.02,30.18,33.38,4.5,2023-12-06
-2.9831,104.7527,881.2,10.62,5.74,0.01,6.56,30.74,33.8,4.62,2023-12-06
-2.9831,104.7527,907.9,11.73,6,0.01,7.09,31.48,34.54,4.37,2023-12-06
-2.9831,104.7527,1121.52,15.2,7.37,0.19,9.06,36.78,40.8,5.45,2023-12-07
-2.9831,104.7527,1201.63,13.63,15.08,1.02,12.28,35.15,39.63,5.32,2023-12-07
-2.9831,104.7527,1361.85,14.53,20.39,1.37,15.26,37.23,42.88,6.33,2023-12-07
-2.9831,104.7527,1468.66,14.19,24.33,1.48,17.64,39.34,46.15,8.11,2023-12-07
-2.9831,104.7527,834.47,1.7,15.77,26.82,9.3,14.95,17.55,3.77,2023-12-07
-2.9831,104.7527,694.27,0.45,11.65,38.27,7.45,8.69,10.32,2.82,2023-12-07
-2.9831,104.7527,674.25,0.36,11.82,40.41,7.87,7.42,8.88,2.72,2023-12-07
-2.9831,104.7527,660.9,0.41,11.14,42.2,7.63,6.77,7.99,2.53,2023-12-07
-2.9831,104.7527,647.54,0.45,10.97,42.56,7.57,6.64,7.69,2.28,2023-12-07
-2.9831,104.7527,634.19,0.46,11.31,41.48,7.75,6.56,7.56,1.96,2023-12-07
-2.9831,104.7527,1068.12,1.05,27.42,19.13,11.21,15.07,17.48,3.39,2023-12-07
-2.9831,104.7527,1922.61,12.52,39.41,0.77,15.74,34.44,39.51,5.32,2023-12-07
-2.9831,104.7527,2777.1,31.29,35.3,0,18.36,61.93,69.38,8.36,2023-12-07
-2.9831,104.7527,3017.43,38.44,31.53,0,17.88,81.1,89.25,9.75,2023-12-07
-2.9831,104.7527,2830.51,35.76,28.45,0,15.5,86.57,93.84,7.92,2023-12-07
-2.9831,104.7527,2429.96,26.82,25.36,0,12.04,77.95,84.12,6.08,2023-12-07
-2.9831,104.7527,1695.63,12.52,22.28,0.09,8.23,51.5,56.1,4.18,2023-12-07
-2.9831,104.7527,1121.52,3.69,17.14,1.07,5.66,28.81,31.87,2.34,2023-12-07
-2.9831,104.7527,787.73,0.68,12,5.1,4.53,16.62,18.57,1.6,2023-12-07
-2.9831,104.7527,667.57,0.32,8.48,7.06,3.78,13.06,14.57,1.57,2023-12-07
-2.9831,104.7527,674.25,0.71,8.05,4.2,4.05,14.97,16.71,2.25,2023-12-07
-2.9831,104.7527,707.63,1.66,8.57,1.72,5.13,18.21,20.3,3.39,2023-12-07
-2.9831,104.7527,761.03,3.86,9.34,0.36,6.97,21.87,24.4,4.69,2023-12-07
-2.9831,104.7527,841.14,6.98,9.25,0.08,8.34,24.99,27.96,4.69,2023-12-07
-2.9831,104.7527,1068.12,12.41,10.11,0.37,10.85,31.19,35.15,5.7,2023-12-08
-2.9831,104.7527,1335.14,18.1,14.74,0.55,14.54,35.43,39.91,5.95,2023-12-08
-2.9831,104.7527,1615.52,25.26,18.34,0.48,18.12,40.65,45.71,6.9,2023-12-08
-2.9831,104.7527,1682.28,26.15,21.42,0.56,19.55,40.37,45.67,7.92,2023-12-08
-2.9831,104.7527,727.65,1.23,16.28,23.6,7.87,11.03,12.78,2.91,2023-12-08
-2.9831,104.7527,567.44,0.29,10.11,37.55,6.08,5.71,6.84,2.25,2023-12-08
-2.9831,104.7527,567.44,0.31,10.62,40.41,6.79,5.24,6.32,2.41,2023-12-08
-2.9831,104.7527,814.44,0.78,19.19,33.62,10.97,10.75,12.57,4.75,2023-12-08
-2.9831,104.7527,1228.33,1.76,31.19,22.89,15.5,21.7,24.79,6.97,2023-12-08
-2.9831,104.7527,1668.93,3.35,41.47,13.77,18.6,33.69,37.82,6.97,2023-12-08
-2.9831,104.7527,2269.74,10.39,51.41,3.4,21.46,49.19,54.9,6.71,2023-12-08
-2.9831,104.7527,3017.43,28.16,47.98,0.15,22.89,66.98,75.02,7.28,2023-12-08
-2.9831,104.7527,3471.37,43.36,38.39,0,22.17,83.23,92.78,8.74,2023-12-08
-2.9831,104.7527,3150.94,43.36,28.79,0,18.6,82.1,92.46,9.63,2023-12-08
-2.9831,104.7527,2696.99,38.44,21.76,0,15.74,79.37,90.08,10.26,2023-12-08
-2.9831,104.7527,2563.48,37.55,17.65,0,14.9,85.53,96.47,11.53,2023-12-08
-2.9831,104.7527,2616.88,40.23,16.11,0,14.31,92.9,102.56,10.13,2023-12-08
-2.9831,104.7527,2429.96,38.44,15.94,0,11.8,87.06,93.93,5.57,2023-12-08
-2.9831,104.7527,2189.64,31.29,17.99,0,9.89,78.88,83.83,3.26,2023-12-08
-2.9831,104.7527,2056.12,20.79,22.62,0,8.11,72.36,76.32,2.12,2023-12-08
-2.9831,104.7527,1869.2,15.42,21.59,0,6.85,64.14,67.46,1.92,2023-12-08
-2.9831,104.7527,1682.28,13.86,19.54,0.01,7.21,56.67,59.43,2.12,2023-12-08
-2.9831,104.7527,1482.01,12.96,17.99,0.01,8.11,49.09,51.42,2.34,2023-12-08
-2.9831,104.7527,1308.44,12.85,16.28,0.02,8.94,41.47,43.59,2.44,2023-12-08
-2.9831,104.7527,1161.58,13.75,13.54,0.03,9.54,34.36,36.78,3.36,2023-12-09
-2.9831,104.7527,1161.58,15.42,13.88,1.17,10.73,30.58,33.37,4.05,2023-12-09
